Tempo (s),PWM1,PWM2,Temperatura1 (ÂºC),Temperatura2 (ÂºC)
983.0005779266356,255,255,82.94232649071358,82.4535679374389
993.0076622962952,255,255,83.43108504398826,82.94232649071358
1003.0146763324738,255,255,83.43108504398826,82.4535679374389
1013.0093548297882,255,255,83.91984359726294,82.4535679374389
1023.000650882721,255,255,83.91984359726294,82.94232649071358
1033.015810251236,255,255,84.40860215053763,83.43108504398826
1043.0049667358398,255,255,83.91984359726294,82.94232649071358
1053.0224130153656,255,255,83.91984359726294,82.94232649071358
1063.0113427639008,255,255,83.91984359726294,83.43108504398826
1073.001709938049,255,255,83.91984359726294,83.43108504398826
1083.0101861953735,255,255,84.40860215053763,83.91984359726294
1093.011031150818,255,255,84.89736070381231,84.40860215053763
1103.001958608627,255,0,83.91984359726294,83.43108504398826
1113.023048877716,255,0,83.91984359726294,83.43108504398826
1123.0019025802612,255,0,84.40860215053763,83.91984359726294
1133.00830411911,255,0,85.38611925708699,83.43108504398826
1143.01677775383,255,0,85.38611925708699,81.47605083088953
1153.011039495468,255,0,85.87487781036167,80.49853372434018
1163.0072894096377,255,0,85.87487781036167,80.49853372434018
1173.0085690021515,255,0,86.36363636363636,79.5210166177908
1183.0150747299194,255,0,86.36363636363636,79.03225806451613
1193.018522977829,255,0,87.8299120234604,78.05474095796676
1203.014449119568,255,0,87.34115347018572,76.58846529814272
1213.0140540599823,255,0,87.8299120234604,76.09970674486803
1223.0093309879303,255,0,87.8299120234604,75.61094819159335
1233.007498502731,255,0,87.8299120234604,74.633431085044
1243.0127110481262,255,0,88.80742913000977,74.633431085044
1253.0058763027191,255,0,88.80742913000977,73.65591397849462
1263.0131187438965,255,0,89.29618768328444,73.16715542521995
1273.0009789466858,255,0,88.31867057673509,72.67839687194527
1283.004456281662,255,0,88.31867057673509,71.7008797653959
1293.020031452179,255,0,88.31867057673509,70.72336265884654
1303.0129091739657,255,255,88.31867057673509,70.72336265884654
1313.0135521888733,255,255,88.31867057673509,70.72336265884654
1323.0017895698547,255,255,87.8299120234604,70.23460410557185
1333.0077712535858,255,255,87.8299120234604,70.72336265884654
1343.0095715522766,255,255,87.8299120234604,70.72336265884654
1353.013578414917,255,255,86.85239491691104,72.18963831867057
1363.0115797519684,255,255,86.85239491691104,72.18963831867057
1373.0159358978271,255,255,86.85239491691104,73.16715542521995
1383.0072510242462,255,255,86.36363636363636,74.1446725317693
1393.017955303192,255,255,86.36363636363636,74.633431085044
1403.0049366950989,255,0,86.85239491691104,75.61094819159335
1413.0133361816406,255,0,86.36363636363636,76.09970674486803
1423.0084614753723,255,0,85.87487781036167,76.58846529814272
1433.012244939804,255,0,86.85239491691104,76.58846529814272
1443.0046544075012,255,0,85.87487781036167,75.61094819159335
1453.0070650577543,255,0,86.36363636363636,75.12218963831867
1463.0043487548828,255,0,86.36363636363636,74.633431085044
1474.0115747451782,255,0,87.34115347018572,75.12218963831867
1484.0015261173248,255,0,87.34115347018572,74.1446725317693
1494.0038406848907,255,0,87.8299120234604,73.65591397849462
1504.0078358650208,255,0,88.31867057673509,73.16715542521995
1514.0059037208557,255,0,87.8299120234604,72.18963831867057
1524.0216419696808,255,0,87.34115347018572,71.21212121212122
1534.0120759010315,255,0,87.8299120234604,70.72336265884654
1544.012654542923,255,0,87.8299120234604,71.21212121212122
1554.0181286334991,255,0,88.31867057673509,71.21212121212122
1564.0114603042605,255,0,88.31867057673509,69.74584555229717
1574.0108020305634,255,0,87.8299120234604,69.25708699902249
1584.0119655132294,255,0,87.8299120234604,68.76832844574781
1594.0177009105682,255,0,87.8299120234604,68.76832844574781
1604.0099232196808,255,255,87.8299120234604,68.27956989247312
1614.017895936966,255,255,88.31867057673509,68.76832844574781
1624.0132570266724,255,255,87.8299120234604,68.76832844574781
1634.0136637687683,255,255,88.80742913000977,68.76832844574781
1644.0157504081726,255,255,87.8299120234604,69.74584555229717
1654.004742383957,255,255,87.34115347018572,71.21212121212122
1664.0140376091003,255,255,87.34115347018572,71.21212121212122
1674.0067331790924,255,255,86.85239491691104,72.18963831867057
1684.0139474868774,255,255,86.36363636363636,73.16715542521995
1694.0072708129885,255,255,86.36363636363636,73.65591397849462
1704.0198230743408,255,0,86.36363636363636,74.1446725317693
1714.0090997219086,255,0,84.89736070381231,74.633431085044
1724.0186171531675,255,0,84.89736070381231,74.633431085044
1734.0010516643524,255,0,85.38611925708699,75.12218963831867
1744.0101807117462,255,0,85.38611925708699,74.1446725317693
1754.0096445083618,255,0,85.87487781036167,74.1446725317693
1764.0029680728912,255,0,85.87487781036167,73.16715542521995
1774.0106341838837,255,0,86.85239491691104,73.65591397849462
1784.015425682068,255,0,87.34115347018572,73.16715542521995
1794.0156297683716,255,0,86.85239491691104,72.18963831867057
1804.0088596344,255,0,86.85239491691104,71.7008797653959
1814.009588479996,255,0,86.85239491691104,71.7008797653959
1824.005524635315,255,0,87.34115347018572,71.21212121212122
1834.001312494278,255,0,87.34115347018572,69.74584555229717
1844.0138189792635,255,0,88.31867057673509,70.23460410557185
1854.008060216904,255,0,88.31867057673509,69.74584555229717
1864.0006351470947,255,0,87.34115347018572,68.76832844574781
1874.0136046409607,255,0,87.34115347018572,68.27956989247312
1884.0106608867643,255,0,87.34115347018572,67.79081133919844
1894.0109713077543,255,0,87.34115347018572,68.27956989247312
1904.006457805633,255,255,87.8299120234604,67.79081133919844
1914.0078349113464,255,255,87.8299120234604,67.79081133919844
1924.0145280361176,255,255,87.34115347018572,67.79081133919844
1934.006798505783,255,255,86.85239491691104,68.27956989247312
